Cycle: 15  AE.A244  1.562_X	Cycle: 15  AE.A244  1.562_Y	Cycle: 16  AE.A244  3.125_X	Cycle: 16  AE.A244  3.125_Y	Cycle: 17  AE.A244  6.25 _X	Cycle: 17  AE.A244  6.25 _Y	Cycle: 18  AE.A244  12.5 _X	Cycle: 18  AE.A244  12.5 _Y	Cycle: 19  AE.A244  25 µg_X	Cycle: 19  AE.A244  25 µg_Y	Cycle: 20  AE.A244  50 µg_X	Cycle: 20  AE.A244  50 µg_Y	Cycle: 21  AE.A244  100 µ_X	Cycle: 21  AE.A244  100 µ_Y	Cycle: 22  AE.A244  200 µ_X	Cycle: 22  AE.A244  200 µ_Y
28.54	0.0476379	28.64	0.323394	28.64	0.683716	28.64	0.711272	28.54	2.9892	28.54	6.77539	28.64	11.6987	28.64	22.366
28.64	0.0515442	28.74	0.318695	28.74	0.683716	28.74	0.708527	28.64	3.00287	28.64	6.80389	28.74	11.7303	28.74	22.4437
28.74	0.0370781	28.84	0.303497	28.84	0.67865	28.84	0.696808	28.74	3.00323	28.74	6.80194	28.84	11.7757	28.84	22.4941
28.84	0.0273132	28.94	0.318694	28.94	0.68408	28.94	0.706572	28.84	3.00092	28.84	6.82343	28.94	11.8253	28.94	22.5914
28.94	0.030426	29.04	0.313629	29.04	0.688416	29.04	0.706573	28.94	3.02588	28.94	6.85272	29.04	11.8706	29.04	22.6664
29.04	0.0253601	29.14	0.323394	29.14	0.695435	29.14	0.710479	29.04	3.0271	29.04	6.86249	29.14	11.9147	29.14	22.7484
29.14	0.0253601	29.24	0.335114	29.24	0.7052	29.24	0.70694	29.14	3.04895	29.14	6.88397	29.24	11.9753	29.24	22.8218
29.24	0.035125	29.34	0.325348	29.34	0.695435	29.34	0.696808	29.24	3.06689	29.24	6.91327	29.34	12.0116	29.34	22.8902
29.34	0.0253601	29.44	0.325347	29.44	0.695434	29.44	0.696441	29.34	3.07123	29.34	6.9281	29.44	12.0718	29.44	22.9601
29.44	0.0253601	29.54	0.325348	29.54	0.702087	29.54	0.700714	29.44	3.09271	29.44	6.93555	29.54	12.121	29.54	23.0277
29.54	0.0222473	29.64	0.328462	29.64	0.690735	29.64	0.68274	29.54	3.1048	29.54	6.96912	29.64	12.155	29.64	23.0914
29.64	0.0226135	29.74	0.318329	29.74	0.693481	29.74	0.68277	29.64	3.10089	29.64	6.97186	29.74	12.194	29.74	23.1625
29.74	0.0300609	29.84	0.323395	29.84	0.703247	29.84	0.688995	29.74	3.11499	29.74	6.98438	29.84	12.2397	29.84	23.2297
29.84	0.0226135	29.94	0.328095	29.94	0.698182	29.94	0.677277	29.84	3.12238	29.84	7.01794	29.94	12.2761	29.94	23.2953
29.94	0.0202942	30.04	0.335114	30.04	0.714966	30.04	0.706573	29.94	3.12982	29.94	7.02734	30.04	12.3315	30.04	23.3605
30.04	0.0339661	30.14	0.333528	30.14	0.713379	30.14	0.701875	30.04	3.14856	30.04	7.04217	30.14	12.376	30.14	23.4117
30.14	0.0323792	30.24	0.328094	30.24	0.71106	30.24	0.706573	30.14	3.14856	30.14	7.07343	30.24	12.4167	30.24	23.48
30.24	0.042144	30.34	0.328094	30.34	0.705994	30.34	0.706573	30.24	3.16809	30.24	7.10779	30.34	12.4343	30.34	23.55
30.34	0.0300598	30.44	0.330413	30.44	0.719664	30.44	0.718291	30.34	3.18256	30.34	7.1203	30.44	12.487	30.44	23.5914
30.44	0.0421448	30.54	0.313629	30.54	0.708313	30.54	0.711639	30.44	3.19464	30.44	7.14844	30.54	12.5261	30.54	23.6742
30.54	0.0253601	30.64	0.31363	30.64	0.710266	30.64	0.696809	30.54	3.2005	30.54	7.16638	30.64	12.5409	30.64	23.7465
30.64	0.0155945	30.74	0.313629	30.74	0.717712	30.74	0.70462	30.64	3.21222	30.64	7.19763	30.74	12.5894	30.74	23.8051
30.74	0.0155956	30.84	0.310516	30.84	0.721619	30.84	0.708527	30.74	3.22632	30.74	7.21173	30.84	12.6374	30.84	23.8707
30.84	0.0124817	30.94	0.321807	30.94	0.729797	30.94	0.711639	30.84	3.2337	30.84	7.23865	30.94	12.6815	30.94	23.9535
30.94	0.0108948	31.04	0.318329	31.04	0.729797	31.04	0.716339	30.94	3.24622	30.94	7.25623	31.04	12.7108	31.04	24.016
31.04	0.0108948	31.14	0.308564	31.14	0.717712	31.14	0.711274	31.04	3.24622	31.04	7.28046	31.14	12.73	31.14	24.0746
31.14	-1.19019e-3	31.24	0.310883	31.24	0.731384	31.24	0.723358	31.14	3.24817	31.14	7.29181	31.24	12.7858	31.24	24.1566
31.24	5.82933e-3	31.34	0.306976	31.34	0.734863	31.34	0.731171	31.24	3.25793	31.24	7.31873	31.34	12.8249	31.34	24.225
31.34	0.0187073	31.44	0.301911	31.44	0.722779	31.44	0.71634	31.34	3.27747	31.34	7.33319	31.44	12.8514	31.44	24.2762
31.44	0.0222473	31.54	0.30661	31.54	0.734131	31.54	0.721039	31.44	3.28253	31.44	7.33826	31.54	12.8932	31.54	24.3535
31.54	0.0222473	31.64	0.325346	31.64	0.74115	31.64	0.734709	31.54	3.28998	31.54	7.3703	31.64	12.9456	31.64	24.4457
31.64	0.0292664	31.74	0.316742	31.74	0.739563	31.74	0.736237	31.64	3.32318	31.64	7.40314	31.74	12.9921	31.74	24.5238
31.74	0.0304267	31.84	0.331207	31.84	0.754028	31.84	0.745636	31.74	3.33801	31.74	7.43121	31.84	13.0339	31.84	24.6187
31.84	0.0351257	31.94	0.328094	31.94	0.749329	31.94	0.750336	31.84	3.35754	31.84	7.4668	31.94	13.0671	31.94	24.6984
31.94	0.0417786	32.04	0.328094	32.04	0.758728	32.04	0.762054	31.94	3.37708	31.94	7.49646	32.04	13.1042	32.04	24.7805
32.04	0.0417786	32.14	0.338225	32.14	0.76886	32.14	0.762816	32.04	3.39154	32.04	7.52539	32.14	13.16	32.14	24.8542
32.14	0.0569763	32.24	0.338226	32.24	0.76886	32.24	0.750336	32.14	3.41846	32.14	7.55701	32.24	13.1796	32.24	24.9359
32.24	0.0448914	32.34	0.340973	32.34	0.761841	32.34	0.757355	32.24	3.41614	32.24	7.56952	32.34	13.2183	32.34	24.9996
32.34	0.0499573	32.44	0.33786	32.44	0.768494	32.44	0.750702	32.34	3.4259	32.34	7.59766	32.44	13.2596	32.44	25.0676
32.44	0.0495911	32.54	0.33786	32.54	0.768494	32.54	0.760101	32.44	3.44073	32.44	7.61755	32.54	13.2886	32.54	25.1644
32.54	0.0495911	32.64	0.34018	32.64	0.765747	32.64	0.759308	32.54	3.44818	32.54	7.65625	32.64	13.3054	32.64	25.2465
32.64	0.0421448	32.74	0.33316	32.74	0.775513	32.74	0.752655	32.64	3.45209	32.64	7.66833	32.74	13.3464	32.74	25.3199
32.74	0.0320134	32.84	0.336273	32.84	0.773926	32.84	0.770233	32.74	3.46887	32.74	7.6875	32.84	13.3839	32.84	25.3785
32.84	0.0401917	32.94	0.350738	32.94	0.778259	32.94	0.779632	32.84	3.48175	32.84	7.70544	32.94	13.4175	32.94	25.4582
32.94	0.0401917	33.04	0.352325	33.04	0.778259	33.04	0.793304	32.94	3.49622	32.94	7.74646	33.04	13.4507	33.04	25.5433
33.04	0.0445251	33.14	0.354644	33.14	0.780579	33.14	0.803435	33.04	3.50598	33.04	7.76056	33.14	13.4901	33.14	25.6058
33.14	0.0468445	33.24	0.359711	33.24	0.783325	33.24	0.808136	33.14	3.51575	33.14	7.78241	33.24	13.5163	33.24	25.6761
33.24	0.053864	33.34	0.355804	33.34	0.786438	33.34	0.804596	33.24	3.52551	33.24	7.80896	33.34	13.5565	33.34	25.7234
33.34	0.0499573	33.44	0.355438	33.44	0.792725	33.44	0.80893	33.34	3.53528	33.34	7.83435	33.44	13.6089	33.44	25.8027
33.44	0.0495911	33.54	0.36911	33.54	0.790344	33.54	0.806183	33.44	3.53998	33.44	7.86328	33.54	13.6647	33.54	25.8969
33.54	0.0534973	33.64	0.369109	33.64	0.797791	33.64	0.817535	33.54	3.55872	33.54	7.9082	33.64	13.7136	33.64	25.9379
33.64	0.0487976	33.74	0.374542	33.74	0.798157	33.74	0.818268	33.64	3.57825	33.64	7.9328	33.74	13.7499	33.74	25.9965
33.74	0.0421455	33.84	0.372223	33.84	0.807922	33.84	0.817902	33.74	3.58136	33.74	7.94568	33.84	13.8003	33.84	26.0672
33.84	0.0566101	33.94	0.372222	33.94	0.805602	33.94	0.822601	33.84	3.60248	33.84	7.97186	33.94	13.8542	33.94	26.1445
33.94	0.0566101	34.04	0.36557	34.04	0.814575	34.04	0.816315	33.94	3.60754	33.94	7.99609	34.04	13.9081	34.04	26.2222
34.04	0.0499573	34.14	0.378875	34.14	0.814575	34.14	0.832366	34.04	3.61066	34.04	8.02106	34.14	13.9507	34.14	26.2972
34.14	0.0515442	34.24	0.378876	34.24	0.824341	34.24	0.83432	34.14	3.63684	34.14	8.03711	34.24	14.0046	34.24	26.3851
34.24	0.0515453	34.34	0.385895	34.34	0.830994	34.34	0.844452	34.24	3.65131	34.24	8.04218	34.34	14.0425	34.34	26.4672
34.34	0.0683289	34.44	0.389009	34.44	0.819642	34.44	0.8425	34.34	3.66809	34.34	8.06836	34.44	14.087	34.44	26.5289
34.44	0.061676	34.54	0.393707	34.54	0.829407	34.54	0.837433	34.44	3.6665	34.44	8.06207	34.54	14.1483	34.54	26.5961
34.54	0.0714417	34.64	0.393707	34.64	0.827087	34.64	0.835479	34.54	3.67395	34.54	8.07929	34.64	14.1839	34.64	26.6516
34.64	0.0691223	34.74	0.403473	34.74	0.843872	34.74	0.844086	34.64	3.68842	34.64	8.0957	34.74	14.237	34.74	26.7289
34.74	0.0730278	34.84	0.395294	34.84	0.838806	34.84	0.839386	34.74	3.71185	34.74	8.12225	34.84	14.2632	34.84	26.7875
34.84	0.0730286	34.94	0.396025	34.94	0.855589	34.94	0.858916	34.84	3.71381	34.84	8.13361	34.94	14.2909	34.94	26.866
34.94	0.0831604	35.04	0.391754	35.04	0.843872	35.04	0.852264	34.94	3.72394	34.94	8.15387	35.04	14.33	35.04	26.9242
35.04	0.0812073	35.14	0.391754	35.14	0.839172	35.14	0.856964	35.04	3.73175	35.04	8.1496	35.14	14.3444	35.14	26.968
35.14	0.0741882	35.24	0.406219	35.24	0.846619	35.24	0.859711	35.14	3.7345	35.14	8.17108	35.24	14.3737	35.24	27.0402
35.24	0.0788875	35.34	0.40036	35.34	0.853638	35.34	0.870636	35.24	3.75873	35.24	8.1922	35.34	14.4097	35.34	27.1011
35.34	0.0761414	35.44	0.394073	35.44	0.853637	35.44	0.876861	35.34	3.77551	35.34	8.20428	35.44	14.4393	35.44	27.1644
35.44	0.085907	35.54	0.391754	35.54	0.865356	35.54	0.890961	35.44	3.78723	35.44	8.22223	35.54	14.4686	35.54	27.2398
35.54	0.085907	35.64	0.396453	35.64	0.875122	35.64	0.891357	35.54	3.797	35.54	8.24139	35.64	14.5042	35.64	27.3098
35.64	0.085907	35.74	0.39682	35.74	0.868469	35.74	0.884308	35.64	3.80676	35.64	8.27069	35.74	14.5487	35.74	27.3707
35.74	0.0792549	35.84	0.408173	35.84	0.873169	35.84	0.901093	35.74	3.80011	35.74	8.28046	35.84	14.58	35.84	27.4261
35.84	0.0839539	35.94	0.393708	35.94	0.868104	35.94	0.895661	35.84	3.81458	35.84	8.31171	35.94	14.5941	35.94	27.4847
35.94	0.0741882	36.04	0.403473	36.04	0.880188	36.04	0.909698	35.94	3.81927	35.94	8.33124	36.04	14.6425	36.04	27.5406
36.04	0.0808411	36.14	0.396821	36.14	0.866516	36.14	0.896394	36.04	3.83295	36.04	8.34766	36.14	14.6647	36.14	27.5824
36.14	0.0694885	36.24	0.40152	36.24	0.875916	36.24	0.905426	36.14	3.83136	36.14	8.3609	36.24	14.7155	36.24	27.6594
36.24	0.0886531	36.34	0.398407	36.34	0.873169	36.34	0.903046	36.24	3.85052	36.24	8.38165	36.34	14.7401	36.34	27.73
36.34	0.085907	36.44	0.400726	36.44	0.882935	36.44	0.909698	36.34	3.85754	36.34	8.4035	36.44	14.7905	36.44	27.7902
36.44	0.0812073	36.54	0.391754	36.54	0.877869	36.54	0.901093	36.44	3.86926	36.44	8.4281	36.54	14.8182	36.54	27.8558
36.54	0.0839539	36.64	0.410124	36.64	0.894653	36.64	0.912443	36.54	3.88684	36.54	8.44061	36.64	14.8737	36.64	27.9214
36.64	0.0925598	36.74	0.39566	36.74	0.884888	36.74	0.912811	36.64	3.90833	36.64	8.47852	36.74	14.9097	36.74	27.9898
36.74	0.0878608	36.84	0.40036	36.84	0.899353	36.84	0.917145	36.74	3.91809	36.74	8.50507	36.84	14.9557	36.84	28.0598
36.84	0.0878601	36.94	0.405791	36.94	0.904784	36.94	0.924528	36.84	3.93256	36.84	8.53436	36.94	15.0065	36.94	28.1254
36.94	0.0878601	37.04	0.406219	37.04	0.9021	37.04	0.915558	36.94	3.95947	36.94	8.55701	37.04	15.0436	37.04	28.1742
37.04	0.0808411	37.14	0.403473	37.14	0.904419	37.14	0.922577	37.04	3.9599	37.04	8.57928	37.14	15.0913	37.14	28.2394
37.14	0.0831604	37.24	0.406586	37.24	0.897766	37.24	0.910858	37.14	3.96692	37.14	8.61053	37.24	15.126	37.24	28.3152
37.24	0.0694892	37.34	0.411285	37.34	0.897766	37.34	0.910492	37.24	3.97668	37.24	8.63983	37.34	15.1628	37.34	28.3636
37.34	0.0710754	37.44	0.403107	37.44	0.897401	37.44	0.905793	37.34	3.98645	37.34	8.67108	37.44	15.2038	37.44	28.4269
37.44	0.0613098	37.54	0.405426	37.54	0.894653	37.54	0.907745	37.44	3.98645	37.44	8.69061	37.54	15.2331	37.54	28.4965
37.54	0.0636292	37.64	0.403839	37.64	0.904419	37.64	0.91397	37.54	3.98175	37.54	8.70898	37.64	15.2741	37.64	28.5699
37.64	0.0499573	37.74	0.406219	37.74	0.899353	37.74	0.906586	37.64	3.98956	37.64	8.73669	37.74	15.3034	37.74	28.6476
37.74	0.0593585	37.84	0.419891	37.84	0.916138	37.84	0.92691	37.74	4.00873	37.74	8.77069	37.84	15.346	37.84	28.725
37.84	0.0613098	37.94	0.405426	37.94	0.906372	37.94	0.934296	37.84	4.0271	37.84	8.80664	37.94	15.3874	37.94	28.7855
37.94	0.0636292	38.04	0.418304	38.04	0.91925	38.04	0.932343	37.94	4.02942	37.94	8.83008	38.04	15.4366	38.04	28.8609
38.04	0.0597229	38.14	0.424957	38.14	0.92865	38.14	0.930023	38.04	4.0423	38.04	8.85309	38.14	15.4702	38.14	28.9437
38.14	0.0660095	38.24	0.42807	38.24	0.945435	38.24	0.951874	38.14	4.05676	38.14	8.86719	38.24	15.5049	38.24	29.0043
38.24	0.0714416	38.34	0.427704	38.34	0.935669	38.34	0.941742	38.24	4.06964	38.24	8.90192	38.34	15.5335	38.34	29.1039
38.34	0.0761414	38.44	0.431609	38.44	0.945433	38.44	0.94406	38.34	4.07788	38.34	8.92072	38.44	15.5964	38.44	29.2004
38.44	0.0761414	38.54	0.415192	38.54	0.933716	38.54	0.931976	38.44	4.08997	38.44	8.94958	38.54	15.6179	38.54	29.2465
38.54	0.0644226	38.64	0.424957	38.64	0.933716	38.64	0.942108	38.54	4.08331	38.54	8.94727	38.64	15.6405	38.64	29.3101
38.64	0.0613098	38.74	0.413605	38.74	0.932129	38.74	0.935089	38.64	4.08606	38.64	8.96716	38.74	15.6745	38.74	29.3539
38.74	0.0597236	38.84	0.421051	38.84	0.926697	38.84	0.949921	38.74	4.09583	38.74	8.97186	38.84	15.7089	38.84	29.4195
38.84	0.0597229	38.94	0.42575	38.94	0.936462	38.94	0.939788	38.84	4.10559	38.84	9.00623	38.94	15.7542	38.94	29.4992
38.94	0.0671692	39.04	0.437469	39.04	0.948181	39.04	0.956207	38.94	4.12006	38.94	9.03009	39.04	15.8054	39.04	29.5648
39.04	0.0788879	39.14	0.434723	39.14	0.940735	39.14	0.95578	39.04	4.13879	39.04	9.05389	39.14	15.8417	39.14	29.6418
39.14	0.0730286	39.24	0.447601	39.24	0.948547	39.24	0.953827	39.14	4.14856	39.14	9.07849	39.24	15.8854	39.24	29.696
39.24	0.0831611	39.34	0.452301	39.34	0.950134	39.34	0.958527	39.24	4.15833	39.24	9.10584	39.34	15.9296	39.34	29.7758
39.34	0.0831604	39.44	0.457	39.44	0.959899	39.44	0.966338	39.34	4.18097	39.34	9.13672	39.44	15.9702	39.44	29.8078
39.44	0.0906067	39.54	0.454254	39.54	0.957153	39.54	0.958527	39.44	4.20013	39.44	9.16132	39.54	15.9948	39.54	29.8578
39.54	0.0847473	39.64	0.457366	39.64	0.965332	39.64	0.954986	39.54	4.20404	39.54	9.19257	39.64	16.0409	39.64	29.9246
39.64	0.0831604	39.74	0.471832	39.74	0.972778	39.74	0.971039	39.64	4.20245	39.64	9.2121	39.74	16.0601	39.74	29.9992
39.74	0.0976264	39.84	0.476532	39.84	0.977478	39.84	0.982758	39.74	4.21887	39.74	9.2367	39.84	16.1011	39.84	30.0617
39.84	0.0976257	39.94	0.493315	39.94	0.987608	39.94	1.00577	39.84	4.23334	39.84	9.27228	39.94	16.1553	39.94	30.1402
39.94	0.110504	40.04	0.478851	40.04	0.989197	40.04	1.01205	39.94	4.263	39.94	9.30231	40.04	16.1893	40.04	30.1695
40.04	0.100739	40.14	0.481598	40.14	0.979797	40.14	1.01242	40.04	4.263	40.04	9.33124	40.14	16.2183	40.14	30.2492
40.14	0.0906067	40.24	0.483185	40.24	0.987244	40.24	1.02182	40.14	4.27551	40.14	9.35742	40.24	16.269	40.24	30.3051
40.24	0.100372	40.34	0.475739	40.34	0.984497	40.34	1.01712	40.24	4.28998	40.24	9.39648	40.34	16.3221	40.34	30.3676
40.34	0.107391	40.44	0.478851	40.44	0.98291	40.44	1.03195	40.34	4.297	40.34	9.41052	40.44	16.3444	40.44	30.4128
40.44	0.0960388	40.54	0.483551	40.54	0.995056	40.54	1.0347	40.44	4.31183	40.44	9.44098	40.54	16.3835	40.54	30.4922
40.54	0.105072	40.64	0.493316	40.64	1.00208	40.64	1.04135	40.54	4.33606	40.54	9.48126	40.64	16.444	40.64	30.5699
40.64	0.107391	40.74	0.488251	40.74	1.00366	40.74	1.04526	40.64	4.34583	40.64	9.51288	40.74	16.4819	40.74	30.6055
40.74	0.0976268	40.84	0.49527	40.84	1.00598	40.84	1.04562	40.74	4.36029	40.74	9.53241	40.84	16.5331	40.84	30.6539
40.84	0.107391	40.94	0.498382	40.94	1.01611	40.94	1.05814	40.84	4.37396	40.84	9.55078	40.94	16.5749	40.94	30.7105
40.94	0.110504	41.04	0.488617	41.04	1.01379	41.04	1.05344	40.94	4.38214	40.94	9.57849	41.04	16.6061	41.04	30.764
41.04	0.102325	41.14	0.481598	41.14	1.01068	41.14	1.05814	41.04	4.37238	41.04	9.59802	41.14	16.6503	41.14	30.8461
41.14	0.102692	41.24	0.486298	41.24	1.02045	41.24	1.0726	41.14	4.37708	41.14	9.61249	41.24	16.6859	41.24	30.9047
41.24	0.100374	41.34	0.506195	41.34	1.03564	41.34	1.08469	41.24	4.40131	41.24	9.64337	41.34	16.7452	41.34	31.0043
41.34	0.117523	41.44	0.507781	41.44	1.04309	41.44	1.08939	41.34	4.42786	41.34	9.6781	41.44	16.7905	41.44	31.0797
41.44	0.112091	41.54	0.507782	41.54	1.05756	41.54	1.0972	41.44	4.43762	41.44	9.69958	41.54	16.8366	41.54	31.1445
41.54	0.121857	41.64	0.503083	41.64	1.05951	41.64	1.09915	41.54	4.46185	41.54	9.7121	41.64	16.8737	41.64	31.2105
41.64	0.122223	41.74	0.503082	41.74	1.05481	41.74	1.0925	41.64	4.46887	41.64	9.72968	41.74	16.9116	41.74	31.2855
41.74	0.112092	41.84	0.506195	41.84	1.06299	41.84	1.10031	41.74	4.47864	41.74	9.75781	41.84	16.9444	41.84	31.3472
41.84	0.11557	41.94	0.510894	41.94	1.06067	41.94	1.10971	41.84	4.48682	41.84	9.77106	41.94	17.0026	41.94	31.434
41.94	0.113251	42.04	0.505829	42.04	1.06421	42.04	1.11166	41.94	4.50403	41.94	9.78827	42.04	17.0386	42.04	31.5023
42.04	0.105072	42.14	0.508147	42.14	1.06653	42.14	1.11203	42.04	4.50562	42.04	9.79962	42.14	17.08	42.14	31.5793
42.14	0.107391	42.24	0.504242	42.24	1.06494	42.24	1.1218	42.14	4.52747	42.14	9.83319	42.24	17.1237	42.24	31.6531
42.24	0.115569	42.34	0.499176	42.34	1.06262	42.34	1.11673	42.24	4.53564	42.24	9.85113	42.34	17.1385	42.34	31.7035
42.34	0.100372	42.44	0.503875	42.44	1.06732	42.44	1.12454	42.34	4.53528	42.34	9.86835	42.44	17.1741	42.44	31.7426
42.44	0.110138	42.54	0.522614	42.54	1.07941	42.54	1.1265	42.44	4.54504	42.44	9.88947	42.54	17.2206	42.54	31.798
42.54	0.117157	42.64	0.527313	42.64	1.07709	42.64	1.13785	42.54	4.56458	42.54	9.91327	42.64	17.2444	42.64	31.8801
42.64	0.126923	42.74	0.534332	42.74	1.08722	42.74	1.15344	42.64	4.57593	42.64	9.94257	42.74	17.2862	42.74	31.9441
42.74	0.130036	42.84	0.534332	42.84	1.08881	42.84	1.16049	42.74	4.59113	42.74	9.96521	42.84	17.3347	42.84	32.009
42.84	0.130035	42.94	0.548797	42.94	1.09857	42.94	1.16244	42.84	4.60089	42.84	9.99805	42.94	17.3706	42.94	32.0941
42.94	0.137482	43.04	0.544464	43.04	1.09424	43.04	1.15616	42.94	4.61304	42.94	10.0176	43.04	17.41	43.04	32.1644
43.04	0.134735	43.14	0.561674	43.14	1.10638	43.14	1.18197	43.04	4.64191	43.04	10.0328	43.14	17.4589	43.14	32.2496
43.14	0.154266	43.24	0.55661	43.24	1.10834	43.24	1.17728	43.14	4.66144	43.14	10.0598	43.24	17.4847	43.24	32.3
43.24	0.149202	43.34	0.563629	43.34	1.11536	43.34	1.18704	43.24	4.65601	43.24	10.0812	43.34	17.5214	43.34	32.3656
43.34	0.156219	43.44	0.563629	43.44	1.12042	43.44	1.19211	43.34	4.66809	43.34	10.1074	43.44	17.5554	43.44	32.4195
43.44	0.15152	43.54	0.566742	43.54	1.1134	43.54	1.19485	43.44	4.68762	43.44	10.132	43.54	17.6042	43.54	32.5043
43.54	0.159332	43.64	0.563263	43.64	1.10834	43.64	1.19485	43.54	4.6958	43.54	10.1566	43.64	17.6257	43.64	32.5531
43.64	0.158966	43.74	0.580048	43.74	1.12982	43.74	1.20621	43.64	4.70013	43.64	10.1855	43.74	17.6792	43.74	32.6301
43.74	0.177339	43.84	0.58548	43.84	1.12549	43.84	1.22647	43.74	4.72162	43.74	10.2219	43.84	17.7042	43.84	32.7054
43.84	0.18277	43.94	0.578095	43.94	1.12787	43.94	1.22769	43.84	4.75128	43.84	10.2465	43.94	17.7444	43.94	32.7758
43.94	0.177704	44.04	0.585114	44.04	1.13489	44.04	1.23508	43.94	4.75757	43.94	10.2723	44.04	17.7811	44.04	32.8316
44.04	0.187469	44.14	0.594879	44.14	1.138	44.14	1.24759	44.04	4.77942	44.04	10.2941	44.14	17.8249	44.14	32.9047
44.14	0.190582	44.24	0.590179	44.24	1.14935	44.24	1.24799	44.14	4.7876	44.14	10.3285	44.24	17.8757	44.24	32.9703
44.24	0.205047	44.34	0.578094	44.34	1.14465	44.34	1.24527	44.24	4.79504	44.24	10.3527	44.34	17.9147	44.34	33.0449
44.34	0.196869	44.44	0.590178	44.44	1.14465	44.44	1.26126	44.34	4.81146	44.34	10.3574	44.44	17.9557	44.44	33.1324
44.44	0.199188	44.54	0.580048	44.54	1.14465	44.54	1.25461	44.44	4.82513	44.44	10.3937	44.54	18.0015	44.54	33.1859
44.54	0.204254	44.64	0.588226	44.64	1.15753	44.64	1.25265	44.54	4.8255	44.54	10.4105	44.64	18.0264	44.64	33.2445
44.64	0.200348	44.74	0.578461	44.74	1.15247	44.74	1.25229	44.64	4.84113	44.64	10.4261	44.74	18.0601	44.74	33.3101
44.74	0.205048	44.84	0.573029	44.84	1.15717	44.84	1.25269	44.74	4.85559	44.74	10.4473	44.84	18.1061	44.84	33.3636
44.84	0.206635	44.94	0.585112	44.94	1.16107	44.94	1.26205	44.84	4.86731	44.84	10.4738	44.94	18.1503	44.94	33.4211
44.94	0.21402	45.04	0.585114	45.04	1.16339	45.04	1.27103	44.94	4.87396	44.94	10.4933	45.04	18.1909	45.04	33.4574
45.04	0.207001	45.14	0.580414	45.14	1.15637	45.14	1.26437	45.04	4.88409	45.04	10.5195	45.14	18.2323	45.14	33.516
45.14	0.202301	45.24	0.588226	45.24	1.16925	45.24	1.26712	45.14	4.88373	45.14	10.5394	45.24	18.2643	45.24	33.5718
45.24	0.208161	45.34	0.589813	45.34	1.17395	45.34	1.27219	45.24	4.90167	45.24	10.557	45.34	18.3202	45.34	33.65
45.34	0.209747	45.44	0.589813	45.44	1.18841	45.44	1.2847	45.34	4.92786	45.34	10.5765	45.44	18.3538	45.44	33.6953
45.44	0.209747	45.54	0.601532	45.54	1.20013	45.54	1.29605	45.44	4.93762	45.44	10.6004	45.54	18.4069	45.54	33.7465
45.54	0.221466	45.64	0.613616	45.64	1.20715	45.64	1.31515	45.54	4.96185	45.54	10.6289	45.64	18.4546	45.64	33.8316
45.64	0.228485	45.74	0.609711	45.74	1.20557	45.74	1.3179	45.64	4.96576	45.64	10.6555	45.74	18.4971	45.74	33.9047
45.74	0.243316	45.84	0.602692	45.84	1.19153	45.84	1.31125	45.74	4.979	45.74	10.6879	45.84	18.5194	45.84	33.9586
45.84	0.231598	45.94	0.612457	45.94	1.20599	45.94	1.31558	45.84	4.97473	45.84	10.7074	45.94	18.553	45.94	34.0332
45.94	0.229279	46.04	0.612457	46.04	1.21301	46.04	1.32297	45.94	4.9892	45.94	10.7246	46.04	18.6061	46.04	34.1011
46.04	0.246063	46.14	0.605805	46.14	1.20325	46.14	1.31595	46.04	5.00598	46.04	10.7512	46.14	18.6405	46.14	34.1968
46.14	0.236298	46.24	0.62027	46.24	1.20325	46.24	1.33078	46.14	5.0177	46.14	10.7707	46.24	18.6796	46.24	34.2687
46.24	0.236298	46.34	0.626923	46.34	1.19855	46.34	1.33078	46.24	5.02277	46.24	10.7922	46.34	18.7202	46.34	34.3297
46.34	0.236298	46.44	0.626923	46.44	1.19623	46.44	1.32535	46.34	5.02551	46.34	10.8168	46.44	18.7397	46.44	34.3586
46.44	0.231232	46.54	0.629242	46.54	1.20325	46.54	1.33939	46.44	5.02551	46.44	10.8242	46.54	18.7714	46.54	34.4293
46.54	0.233551	46.64	0.625335	46.64	1.20636	46.64	1.33585	46.54	5.03217	46.54	10.8477	46.64	18.794	46.64	34.4859
46.64	0.229645	46.74	0.641388	46.74	1.22552	46.74	1.34799	46.64	5.05011	46.64	10.8773	46.74	18.8323	46.74	34.5723
46.74	0.248811	46.84	0.653473	46.84	1.22943	46.84	1.35696	46.74	5.06653	46.74	10.9113	46.84	18.871	46.84	34.6547
46.84	0.255829	46.94	0.648773	46.94	1.22784	46.94	1.36362	46.84	5.08606	46.84	10.9308	46.94	18.8999	46.94	34.73
46.94	0.255829	47.04	0.631989	47.04	1.22943	47.04	1.35422	46.94	5.10248	46.94	10.9476	47.04	18.9362	47.04	34.7902
47.04	0.246063	47.14	0.635101	47.14	1.22784	47.14	1.36203	47.04	5.09778	47.04	10.957	47.14	18.9737	47.14	34.8589
47.14	0.246063	47.24	0.643341	47.24	1.23724	47.24	1.35501	47.14	5.10596	47.14	10.9945	47.24	19.014	47.24	34.9437
47.24	0.240998	47.34	0.640961	47.34	1.25128	47.34	1.36673	47.24	5.10834	47.24	11.0207	47.34	19.0651	47.34	35.0207
